original_row_id,event,status,rewritten,score_avg_all,score_avg_approvers,approvals_count,majority_vote,judge1_provider,judge1_vote,judge1_score,judge1_reason,judge2_provider,judge2_vote,judge2_score,judge2_reason,judge3_provider,judge3_vote,judge3_score,judge3_reason
6206,PersonX keeps a close watch on ___,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6518,PersonX makes the track team,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6362,PersonX looks it up online,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6596,PersonX never get ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6908,PersonX pays PersonY's cable bill,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6752,PersonX opens one eye,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6207,PersonX kicks PersonY's legs,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6051,PersonX is pulled over by a cop,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6363,PersonX looks at PersonY watch,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6597,PersonX never get ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6519,PersonX makes the track team,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6909,PersonX pays PersonY well,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6753,PersonX opens the back door,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6208,PersonX kicks PersonY's legs,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6052,PersonX is pulled over by a cop,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6364,PersonX looks at PersonY watch,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6754,PersonX opens the back door,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6520,PersonX meets the user 's ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6598,PersonX obtains PersonY information,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6910,PersonX pays PersonY well,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6053,PersonX is on the track team,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6365,PersonX looks at PersonY's watch,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6521,PersonX meets the user 's ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6209,PersonX kills birds with stone,REJECTED,False,15.0,0.0,0,False,openai,reject,10,DERIVABILITY: crime category 'Organized Crimes / Racketeering' is not plausibly derived from event or context (context indicates animal cruelty).,anthropic,reject,15,DERIVABILITY: Crime category 'Organized Crimes / Racketeering' is not plausibly derivable from animal cruelty event or context provided.,gemini,reject,20,"DERIVABILITY: The crime 'Organized Crimes / Racketeering' is not derivable from the event or context, which describes animal cruelty, not a criminal enterprise or racketeering."
6599,PersonX obtains PersonY information,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6755,PersonX opens a savings account,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6054,PersonX is on the track team,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6210,PersonX kills birds with stone,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6911,PersonX pays PersonY tribute,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6522,PersonX meets ___ with force,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6600,PersonX needs to buy a new one,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6366,PersonX looks at PersonY's watch,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6756,PersonX opens a savings account,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6912,PersonX pays PersonY tribute,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6055,PersonX is sent to prison,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6211,PersonX kills PersonX's father,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6367,PersonX looks guilty,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6601,PersonX needs to buy a new one,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6523,PersonX meets ___ with force,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6757,PersonX opens the door for PersonY,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6913,PersonX opens the closet door,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6056,PersonX is sent to prison,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6368,PersonX looks guilty,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6524,PersonX needs a break,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6602,PersonX obtains PersonY answer,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6212,PersonX kills PersonX's father,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6758,PersonX opens the door for PersonY,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6914,PersonX opens the closet door,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6057,PersonX is selling cookies,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6213,PersonX kisses the gunners daughter,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,DERIVABILITY: Crime category contradicted. 'Kisses the gunner's daughter' is a historical idiom; annotation misinterprets as physical tampering with cannon.,gemini,approve,100,All criteria met.
6369,PersonX looks cute,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6525,PersonX needs a break,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6759,PersonX opens the car door,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6603,PersonX obtains PersonY answer,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6915,PersonX pays PersonY's expenses,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6058,PersonX is selling cookies,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6214,PersonX kisses the gunners daughter,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6760,PersonX opens the car door,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6526,PersonX mows my lawn,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6370,PersonX looks cute,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6604,PersonX obtains PersonY education,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6916,PersonX pays PersonY's expenses,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6059,PersonX is badly hurt,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6215,PersonX kills ___ for food,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6527,PersonX mows my lawn,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6761,PersonX opens every ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6371,PersonX looks for a dog to kick,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,"DERIVABILITY: Context reinterprets 'dog' as property (statue/decoration), contradicting plain event reading of a living animal.",gemini,approve,100,All criteria met.
6605,PersonX obtains PersonY education,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6917,PersonX pays PersonY a compliment,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6216,PersonX kills ___ for food,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6060,PersonX is badly hurt,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6372,PersonX looks for a dog to kick,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6606,PersonX not gives PersonY the time of day,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,"DERIVABILITY: Context invents specific criminal scenario (law enforcement officer, obstruction of justice) entirely absent from neutral event text.",gemini,approve,100,All criteria met.
6762,PersonX opens every ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6918,PersonX pays PersonY a compliment,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6061,PersonX is selling lemonade,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6217,PersonX kills PersonY's mother,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6373,PersonX loses a lot of money,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6607,PersonX not gives PersonY the time of day,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6763,PersonX opens the box,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6919,PersonX pays ___ at the rate,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6062,PersonX is selling lemonade,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6218,PersonX kills PersonY's mother,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6608,PersonX obtains PersonY idea,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6374,PersonX loses a lot of money,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6764,PersonX opens the box,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6920,PersonX pays ___ at the rate,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6063,PersonX is seriously hurt,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6375,PersonX looks up ___ online,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6609,PersonX obtains PersonY idea,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6219,PersonX kills in PersonY accident,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6765,PersonX opens the chest,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6921,PersonX pays PersonX's taxes,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6064,PersonX is seriously hurt,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6376,PersonX looks up ___ online,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6220,PersonX kills in PersonY accident,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6610,PersonX obtains a ___ as possible,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6922,PersonX pays PersonX's taxes,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6766,PersonX opens the chest,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6065,PersonX is severely injured,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6377,PersonX locks ___ out of the house,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,"DERIVABILITY: 'Kidnapping' is not plausibly derivable. Locking someone out is unlawful confinement/endangerment, not kidnapping (which requires taking/carrying away).",gemini,approve,100,All criteria met.
6221,PersonX kills every ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6611,PersonX obtains a ___ as possible,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6767,PersonX opens the front door,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6923,PersonX pays PersonY's way,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6066,PersonX is severely injured,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6378,PersonX locks ___ out of the house,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6612,PersonX obtains ___ by means,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6222,PersonX kills every ___,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6768,PersonX opens the front door,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6924,PersonX pays PersonY's way,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6067,PersonX is shot and killed,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6223,PersonX kills the snake,REJECTED,False,57.33,92.0,1,False,openai,reject,40,DERIVABILITY: crime category 'Homicide' contradicts context about illegal wildlife poaching; category not plausibly derived.,anthropic,approve,92,All criteria met.,gemini,reject,40,"DERIVABILITY: Homicide refers to the killing of a human being; killing a snake, even if protected, cannot be categorized as Homicide."
6379,PersonX makes PersonX's bed and lie in it,APPROVED,False,70.0,97.5,2,True,openai,approve,95,All criteria met.,anthropic,reject,15,"DERIVABILITY: Crime category contradicted by event text. 'Makes bed and lie in it' is an idiom meaning accept consequences, not kidnapping preparation.",gemini,approve,100,All criteria met.
6613,PersonX obtains ___ by means,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6769,PersonX never followed,APPROVED,False,91.67,91.67,3,True,openai,approve,90,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6925,PersonX pays PersonY's bills,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6068,PersonX is shot and killed,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6224,PersonX kills the snake,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6380,PersonX makes PersonX's bed and lie in it,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6926,PersonX pays PersonY's bills,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6069,PersonX is going to get married,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6770,PersonX never followed,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6225,PersonX kills PersonX's darlings,APPROVED,False,95.0,95.0,3,True,openai,approve,100,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6614,PersonX opens PersonX's doors,REJECTED,False,11.67,0.0,0,False,openai,reject,20,"DERIVABILITY: context contradicts event text—event says PersonX opens PersonX's doors, but context describes opening PersonY's door without permission.",anthropic,reject,15,DERIVABILITY: Event states 'PersonX opens PersonX's doors' (own property). Context describes opening PersonY's door without permission. Direct contradiction.,gemini,reject,0,INTEGRITY/DERIVABILITY: The event text 'PersonX opens PersonX's doors' directly contradicts the context and crime category which describe opening PersonY's doors without permission.
6381,PersonX loses all PersonY's money,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6615,PersonX obtains ___ from the government,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6771,PersonX opens the door,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6070,PersonX is going to get married,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6226,PersonX kills PersonX's darlings,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6927,PersonX pays PersonY's rent,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6616,PersonX obtains ___ from the government,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6382,PersonX loses all PersonY's money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6772,PersonX opens the door,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6928,PersonX pays PersonY's rent,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6227,PersonX kills another ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6383,PersonX loses PersonX's money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6071,PersonX is the cutest thing,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6617,PersonX obtains PersonY interview,APPROVED,False,95.0,95.0,3,True,openai,approve,90,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6929,PersonX pays PersonY's electric bill,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6072,PersonX is the cutest thing,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6773,PersonX opens the door to PersonY,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6228,PersonX kills another ___,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6384,PersonX loses PersonX's money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6618,PersonX obtains PersonY interview,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6774,PersonX opens the door to PersonY,APPROVED,False,92.33,92.33,3,True,openai,approve,92,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6930,PersonX pays PersonY's electric bill,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6229,PersonX kills PersonY's wife,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6073,PersonX is playing hide and seek,APPROVED,False,93.33,93.33,3,True,openai,approve,95,All criteria met.,anthropic,approve,85,All criteria met.,gemini,approve,100,All criteria met.
6385,PersonX loses all PersonX's money,APPROVED,False,95.67,95.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6619,PersonX offers to pay,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6775,PersonX opens the doors,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6931,PersonX pays ___ for years,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6074,PersonX is playing hide and seek,APPROVED,False,94.67,94.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,92,All criteria met.,gemini,approve,100,All criteria met.
6230,PersonX kills PersonY's wife,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6386,PersonX loses all PersonX's money,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6776,PersonX opens the doors,APPROVED,False,95.67,95.67,3,True,openai,approve,92,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
6620,PersonX offers to pay,APPROVED,False,96.67,96.67,3,True,openai,approve,95,All criteria met.,anthropic,approve,95,All criteria met.,gemini,approve,100,All criteria met.
